coupled_FoFo_375_CCE.log @ arthur-ltf
2018-06-21T05:32:55

c0 = 3.344140e-02 (approx 0.74 wt.%)
T_C = 375.0 [oC]
total_time = 1000.0 [s]; n_time = 25400

mart: structure = bcc; E = 0.0 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-bcc.txt
      z0 = -1.16 um; zn = -0.66 um; n = 50
aus1: structure = fcc; E = 0.0 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-fcc.txt
      z0 = -0.66 um; zn = -0.33 um; n = 100
fer1: structure = bcc; E = 1787.5852936460433 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-bcc.txt
      z0 = -0.33 um; zn = -0.33 um; n = 10
aus2: structure = fcc; E = 0.0 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-fcc.txt
      z0 = -0.33 um; zn = 0.00 um; n = 100
fer2: structure = bcc; E = 1787.5852936460433 [J/mol]; type_D = 0 (comp.local)
      thermodynamical data: thermo/FoFo/TCFE8/375-bcc.txt
      z0 = 0.00 um; zn = 0.00 um; n = 10
int1: type_int = 1 (fixed.fluxes)
int2: type_int = 3 (mobile.mmode)
int4: type_int = 3 (mobile.mmode)
int4: type_int = 3 (mobile.mmode)

11180: t=289.000, cavg*=0.993359, r_mart=163.019, r_aus1=2.26517, r_fer1=0, r_aus2=13.1245, r_fer2=0
11200: t=290.000, cavg*=0.993362, r_mart=163.019, r_aus1=2.26397, r_fer1=0, r_aus2=13.1235, r_fer2=0
11220: t=291.000, cavg*=0.993364, r_mart=163.019, r_aus1=2.2628, r_fer1=0, r_aus2=13.1224, r_fer2=0
11240: t=292.000, cavg*=0.993366, r_mart=163.019, r_aus1=2.26163, r_fer1=0, r_aus2=13.1214, r_fer2=0
11260: t=293.000, cavg*=0.993368, r_mart=163.019, r_aus1=2.26048, r_fer1=0, r_aus2=13.1204, r_fer2=0
11280: t=294.000, cavg*=0.99337, r_mart=163.019, r_aus1=2.25933, r_fer1=0, r_aus2=13.1194, r_fer2=0
11300: t=295.000, cavg*=0.993373, r_mart=163.019, r_aus1=2.25821, r_fer1=0, r_aus2=13.1184, r_fer2=0
11320: t=296.000, cavg*=0.993375, r_mart=163.019, r_aus1=2.25709, r_fer1=0, r_aus2=13.1174, r_fer2=0
11340: t=297.000, cavg*=0.993377, r_mart=163.019, r_aus1=2.25599, r_fer1=0, r_aus2=13.1164, r_fer2=0
11360: t=298.000, cavg*=0.993379, r_mart=163.019, r_aus1=2.2549, r_fer1=0, r_aus2=13.1155, r_fer2=0
11380: t=299.000, cavg*=0.993381, r_mart=163.019, r_aus1=2.25382, r_fer1=0, r_aus2=13.1145, r_fer2=0
11400: t=300.000, cavg*=0.993383, r_mart=163.019, r_aus1=2.25275, r_fer1=0, r_aus2=13.1136, r_fer2=0
11420: t=301.000, cavg*=0.993385, r_mart=163.019, r_aus1=2.2517, r_fer1=0, r_aus2=13.1126, r_fer2=0
11440: t=302.000, cavg*=0.993387, r_mart=163.019, r_aus1=2.25066, r_fer1=0, r_aus2=13.1117, r_fer2=0
11460: t=303.000, cavg*=0.993389, r_mart=163.019, r_aus1=2.24962, r_fer1=0, r_aus2=13.1107, r_fer2=0
11480: t=304.000, cavg*=0.993391, r_mart=163.019, r_aus1=2.2486, r_fer1=0, r_aus2=13.1098, r_fer2=0
11500: t=305.000, cavg*=0.993393, r_mart=163.019, r_aus1=2.2476, r_fer1=0, r_aus2=13.1089, r_fer2=0
11520: t=306.000, cavg*=0.993395, r_mart=163.019, r_aus1=2.2466, r_fer1=0, r_aus2=13.108, r_fer2=0
11540: t=307.000, cavg*=0.993396, r_mart=163.019, r_aus1=2.24561, r_fer1=0, r_aus2=13.1071, r_fer2=0
11560: t=308.000, cavg*=0.993398, r_mart=163.019, r_aus1=2.24464, r_fer1=0, r_aus2=13.1062, r_fer2=0
11580: t=309.000, cavg*=0.9934, r_mart=163.019, r_aus1=2.24367, r_fer1=0, r_aus2=13.1054, r_fer2=0
11600: t=310.000, cavg*=0.993402, r_mart=163.019, r_aus1=2.24272, r_fer1=0, r_aus2=13.1045, r_fer2=0
11620: t=311.000, cavg*=0.993404, r_mart=163.019, r_aus1=2.24177, r_fer1=0, r_aus2=13.1036, r_fer2=0
11640: t=312.000, cavg*=0.993406, r_mart=163.019, r_aus1=2.24084, r_fer1=0, r_aus2=13.1028, r_fer2=0
11660: t=313.000, cavg*=0.993407, r_mart=163.019, r_aus1=2.23992, r_fer1=0, r_aus2=13.1019, r_fer2=0
11680: t=314.000, cavg*=0.993409, r_mart=163.019, r_aus1=2.239, r_fer1=0, r_aus2=13.1011, r_fer2=0
11700: t=315.000, cavg*=0.993411, r_mart=163.019, r_aus1=2.2381, r_fer1=0, r_aus2=13.1002, r_fer2=0
11720: t=316.000, cavg*=0.993412, r_mart=163.019, r_aus1=2.23721, r_fer1=0, r_aus2=13.0994, r_fer2=0
11740: t=317.000, cavg*=0.993414, r_mart=163.019, r_aus1=2.23632, r_fer1=0, r_aus2=13.0986, r_fer2=0
11760: t=318.000, cavg*=0.993416, r_mart=163.019, r_aus1=2.23545, r_fer1=0, r_aus2=13.0978, r_fer2=0
11780: t=319.000, cavg*=0.993417, r_mart=163.019, r_aus1=2.23458, r_fer1=0, r_aus2=13.097, r_fer2=0
11800: t=320.000, cavg*=0.993419, r_mart=163.019, r_aus1=2.23373, r_fer1=0, r_aus2=13.0962, r_fer2=0
11820: t=321.000, cavg*=0.993421, r_mart=163.019, r_aus1=2.23288, r_fer1=0, r_aus2=13.0954, r_fer2=0
11840: t=322.000, cavg*=0.993422, r_mart=163.019, r_aus1=2.23205, r_fer1=0, r_aus2=13.0946, r_fer2=0
11860: t=323.000, cavg*=0.993424, r_mart=163.019, r_aus1=2.23122, r_fer1=0, r_aus2=13.0938, r_fer2=0
11880: t=324.000, cavg*=0.993425, r_mart=163.019, r_aus1=2.2304, r_fer1=0, r_aus2=13.0931, r_fer2=0
11900: t=325.000, cavg*=0.993427, r_mart=163.019, r_aus1=2.22959, r_fer1=0, r_aus2=13.0923, r_fer2=0
11920: t=326.000, cavg*=0.993428, r_mart=163.019, r_aus1=2.22879, r_fer1=0, r_aus2=13.0915, r_fer2=0
11940: t=327.000, cavg*=0.99343, r_mart=163.019, r_aus1=2.228, r_fer1=0, r_aus2=13.0908, r_fer2=0
11960: t=328.000, cavg*=0.993431, r_mart=163.019, r_aus1=2.22721, r_fer1=0, r_aus2=13.0901, r_fer2=0
11980: t=329.000, cavg*=0.993433, r_mart=163.019, r_aus1=2.22644, r_fer1=0, r_aus2=13.0893, r_fer2=0
12000: t=330.000, cavg*=0.993434, r_mart=163.019, r_aus1=2.22567, r_fer1=0, r_aus2=13.0886, r_fer2=0
12020: t=331.000, cavg*=0.993436, r_mart=163.019, r_aus1=2.22491, r_fer1=0, r_aus2=13.0879, r_fer2=0
12040: t=332.000, cavg*=0.993437, r_mart=163.019, r_aus1=2.22416, r_fer1=0, r_aus2=13.0872, r_fer2=0
12060: t=333.000, cavg*=0.993439, r_mart=163.019, r_aus1=2.22342, r_fer1=0, r_aus2=13.0865, r_fer2=0
12080: t=334.000, cavg*=0.99344, r_mart=163.019, r_aus1=2.22269, r_fer1=0, r_aus2=13.0858, r_fer2=0
12100: t=335.000, cavg*=0.993442, r_mart=163.019, r_aus1=2.22196, r_fer1=0, r_aus2=13.0851, r_fer2=0
12120: t=336.000, cavg*=0.993443, r_mart=163.019, r_aus1=2.22124, r_fer1=0, r_aus2=13.0844, r_fer2=0
12140: t=337.000, cavg*=0.993444, r_mart=163.019, r_aus1=2.22053, r_fer1=0, r_aus2=13.0837, r_fer2=0
12160: t=338.000, cavg*=0.993446, r_mart=163.019, r_aus1=2.21983, r_fer1=0, r_aus2=13.083, r_fer2=0
12180: t=339.000, cavg*=0.993447, r_mart=163.019, r_aus1=2.21913, r_fer1=0, r_aus2=13.0823, r_fer2=0
12200: t=340.000, cavg*=0.993448, r_mart=163.019, r_aus1=2.21845, r_fer1=0, r_aus2=13.0817, r_fer2=0
12220: t=341.000, cavg*=0.99345, r_mart=163.019, r_aus1=2.21776, r_fer1=0, r_aus2=13.081, r_fer2=0
12240: t=342.000, cavg*=0.993451, r_mart=163.019, r_aus1=2.21709, r_fer1=0, r_aus2=13.0804, r_fer2=0
12260: t=343.000, cavg*=0.993452, r_mart=163.019, r_aus1=2.21642, r_fer1=0, r_aus2=13.0797, r_fer2=0
12280: t=344.000, cavg*=0.993453, r_mart=163.019, r_aus1=2.21577, r_fer1=0, r_aus2=13.0791, r_fer2=0
12300: t=345.000, cavg*=0.993455, r_mart=163.019, r_aus1=2.21511, r_fer1=0, r_aus2=13.0784, r_fer2=0
12320: t=346.000, cavg*=0.993456, r_mart=163.019, r_aus1=2.21447, r_fer1=0, r_aus2=13.0778, r_fer2=0
12340: t=347.000, cavg*=0.993457, r_mart=163.019, r_aus1=2.21383, r_fer1=0, r_aus2=13.0772, r_fer2=0
12360: t=348.000, cavg*=0.993458, r_mart=163.019, r_aus1=2.2132, r_fer1=0, r_aus2=13.0766, r_fer2=0
12380: t=349.000, cavg*=0.99346, r_mart=163.019, r_aus1=2.21258, r_fer1=0, r_aus2=13.076, r_fer2=0
12400: t=350.000, cavg*=0.993461, r_mart=163.019, r_aus1=2.21196, r_fer1=0, r_aus2=13.0754, r_fer2=0
12420: t=351.000, cavg*=0.993462, r_mart=163.019, r_aus1=2.21135, r_fer1=0, r_aus2=13.0748, r_fer2=0
12440: t=352.000, cavg*=0.993463, r_mart=163.019, r_aus1=2.21074, r_fer1=0, r_aus2=13.0742, r_fer2=0
12460: t=353.000, cavg*=0.993464, r_mart=163.019, r_aus1=2.21014, r_fer1=0, r_aus2=13.0736, r_fer2=0
12480: t=354.000, cavg*=0.993465, r_mart=163.019, r_aus1=2.20955, r_fer1=0, r_aus2=13.073, r_fer2=0
12500: t=355.000, cavg*=0.993467, r_mart=163.019, r_aus1=2.20897, r_fer1=0, r_aus2=13.0724, r_fer2=0
12520: t=356.000, cavg*=0.993468, r_mart=163.019, r_aus1=2.20839, r_fer1=0, r_aus2=13.0718, r_fer2=0
12540: t=357.000, cavg*=0.993469, r_mart=163.019, r_aus1=2.20781, r_fer1=0, r_aus2=13.0713, r_fer2=0
12560: t=358.000, cavg*=0.99347, r_mart=163.019, r_aus1=2.20725, r_fer1=0, r_aus2=13.0707, r_fer2=0
12580: t=359.000, cavg*=0.993471, r_mart=163.019, r_aus1=2.20669, r_fer1=0, r_aus2=13.0702, r_fer2=0
12600: t=360.000, cavg*=0.993472, r_mart=163.019, r_aus1=2.20613, r_fer1=0, r_aus2=13.0696, r_fer2=0
12620: t=361.000, cavg*=0.993473, r_mart=163.019, r_aus1=2.20558, r_fer1=0, r_aus2=13.0691, r_fer2=0
12640: t=362.000, cavg*=0.993474, r_mart=163.019, r_aus1=2.20504, r_fer1=0, r_aus2=13.0685, r_fer2=0
12660: t=363.000, cavg*=0.993475, r_mart=163.019, r_aus1=2.2045, r_fer1=0, r_aus2=13.068, r_fer2=0
12680: t=364.000, cavg*=0.993476, r_mart=163.019, r_aus1=2.20397, r_fer1=0, r_aus2=13.0675, r_fer2=0
12700: t=365.000, cavg*=0.993477, r_mart=163.019, r_aus1=2.20344, r_fer1=0, r_aus2=13.0669, r_fer2=0
12720: t=366.000, cavg*=0.993478, r_mart=163.019, r_aus1=2.20292, r_fer1=0, r_aus2=13.0664, r_fer2=0
12740: t=367.000, cavg*=0.993479, r_mart=163.019, r_aus1=2.2024, r_fer1=0, r_aus2=13.0659, r_fer2=0
12760: t=368.000, cavg*=0.99348, r_mart=163.019, r_aus1=2.20189, r_fer1=0, r_aus2=13.0654, r_fer2=0
12780: t=369.000, cavg*=0.993481, r_mart=163.019, r_aus1=2.20139, r_fer1=0, r_aus2=13.0649, r_fer2=0
12800: t=370.000, cavg*=0.993482, r_mart=163.019, r_aus1=2.20089, r_fer1=0, r_aus2=13.0644, r_fer2=0
12820: t=371.000, cavg*=0.993483, r_mart=163.019, r_aus1=2.2004, r_fer1=0, r_aus2=13.0639, r_fer2=0
12840: t=372.000, cavg*=0.993484, r_mart=163.019, r_aus1=2.19991, r_fer1=0, r_aus2=13.0634, r_fer2=0
12860: t=373.000, cavg*=0.993485, r_mart=163.019, r_aus1=2.19943, r_fer1=0, r_aus2=13.0629, r_fer2=0
12880: t=374.000, cavg*=0.993486, r_mart=163.019, r_aus1=2.19895, r_fer1=0, r_aus2=13.0624, r_fer2=0
12900: t=375.000, cavg*=0.993487, r_mart=163.019, r_aus1=2.19847, r_fer1=0, r_aus2=13.0619, r_fer2=0
12920: t=376.000, cavg*=0.993488, r_mart=163.019, r_aus1=2.198, r_fer1=0, r_aus2=13.0615, r_fer2=0
12940: t=377.000, cavg*=0.993489, r_mart=163.019, r_aus1=2.19754, r_fer1=0, r_aus2=13.061, r_fer2=0
12960: t=378.000, cavg*=0.99349, r_mart=163.019, r_aus1=2.19708, r_fer1=0, r_aus2=13.0605, r_fer2=0
12980: t=379.000, cavg*=0.99349, r_mart=163.019, r_aus1=2.19663, r_fer1=0, r_aus2=13.0601, r_fer2=0
13000: t=380.000, cavg*=0.993491, r_mart=163.019, r_aus1=2.19618, r_fer1=0, r_aus2=13.0596, r_fer2=0
13020: t=381.000, cavg*=0.993492, r_mart=163.019, r_aus1=2.19574, r_fer1=0, r_aus2=13.0591, r_fer2=0
13040: t=382.000, cavg*=0.993493, r_mart=163.019, r_aus1=2.1953, r_fer1=0, r_aus2=13.0587, r_fer2=0
13060: t=383.000, cavg*=0.993494, r_mart=163.019, r_aus1=2.19486, r_fer1=0, r_aus2=13.0583, r_fer2=0
13080: t=384.000, cavg*=0.993495, r_mart=163.019, r_aus1=2.19443, r_fer1=0, r_aus2=13.0578, r_fer2=0
13100: t=385.000, cavg*=0.993496, r_mart=163.019, r_aus1=2.194, r_fer1=0, r_aus2=13.0574, r_fer2=0
13120: t=386.000, cavg*=0.993496, r_mart=163.019, r_aus1=2.19358, r_fer1=0, r_aus2=13.0569, r_fer2=0
13140: t=387.000, cavg*=0.993497, r_mart=163.019, r_aus1=2.19316, r_fer1=0, r_aus2=13.0565, r_fer2=0
13160: t=388.000, cavg*=0.993498, r_mart=163.019, r_aus1=2.19275, r_fer1=0, r_aus2=13.0561, r_fer2=0
13180: t=389.000, cavg*=0.993499, r_mart=163.019, r_aus1=2.19234, r_fer1=0, r_aus2=13.0557, r_fer2=0
13200: t=390.000, cavg*=0.9935, r_mart=163.019, r_aus1=2.19194, r_fer1=0, r_aus2=13.0553, r_fer2=0
13220: t=391.000, cavg*=0.9935, r_mart=163.019, r_aus1=2.19154, r_fer1=0, r_aus2=13.0548, r_fer2=0
13240: t=392.000, cavg*=0.993501, r_mart=163.019, r_aus1=2.19114, r_fer1=0, r_aus2=13.0544, r_fer2=0
13260: t=393.000, cavg*=0.993502, r_mart=163.019, r_aus1=2.19075, r_fer1=0, r_aus2=13.054, r_fer2=0
13280: t=394.000, cavg*=0.993503, r_mart=163.019, r_aus1=2.19036, r_fer1=0, r_aus2=13.0536, r_fer2=0
13300: t=395.000, cavg*=0.993503, r_mart=163.019, r_aus1=2.18998, r_fer1=0, r_aus2=13.0532, r_fer2=0
13320: t=396.000, cavg*=0.993504, r_mart=163.019, r_aus1=2.1896, r_fer1=0, r_aus2=13.0528, r_fer2=0
13340: t=397.000, cavg*=0.993505, r_mart=163.019, r_aus1=2.18923, r_fer1=0, r_aus2=13.0525, r_fer2=0
13360: t=398.000, cavg*=0.993506, r_mart=163.019, r_aus1=2.18885, r_fer1=0, r_aus2=13.0521, r_fer2=0
13380: t=399.000, cavg*=0.993506, r_mart=163.019, r_aus1=2.18849, r_fer1=0, r_aus2=13.0517, r_fer2=0
13400: t=400.000, cavg*=0.993507, r_mart=163.019, r_aus1=2.18812, r_fer1=0, r_aus2=13.0513, r_fer2=0
13420: t=401.000, cavg*=0.993508, r_mart=163.019, r_aus1=2.18776, r_fer1=0, r_aus2=13.0509, r_fer2=0
13440: t=402.000, cavg*=0.993508, r_mart=163.019, r_aus1=2.18741, r_fer1=0, r_aus2=13.0506, r_fer2=0
13460: t=403.000, cavg*=0.993509, r_mart=163.019, r_aus1=2.18705, r_fer1=0, r_aus2=13.0502, r_fer2=0
13480: t=404.000, cavg*=0.99351, r_mart=163.019, r_aus1=2.1867, r_fer1=0, r_aus2=13.0498, r_fer2=0
13500: t=405.000, cavg*=0.99351, r_mart=163.019, r_aus1=2.18636, r_fer1=0, r_aus2=13.0495, r_fer2=0
13520: t=406.000, cavg*=0.993511, r_mart=163.019, r_aus1=2.18602, r_fer1=0, r_aus2=13.0491, r_fer2=0
13540: t=407.000, cavg*=0.993512, r_mart=163.019, r_aus1=2.18568, r_fer1=0, r_aus2=13.0488, r_fer2=0
13560: t=408.000, cavg*=0.993512, r_mart=163.019, r_aus1=2.18534, r_fer1=0, r_aus2=13.0484, r_fer2=0
13580: t=409.000, cavg*=0.993513, r_mart=163.019, r_aus1=2.18501, r_fer1=0, r_aus2=13.0481, r_fer2=0
13600: t=410.000, cavg*=0.993514, r_mart=163.019, r_aus1=2.18468, r_fer1=0, r_aus2=13.0477, r_fer2=0
13620: t=411.000, cavg*=0.993514, r_mart=163.019, r_aus1=2.18436, r_fer1=0, r_aus2=13.0474, r_fer2=0
13640: t=412.000, cavg*=0.993515, r_mart=163.019, r_aus1=2.18404, r_fer1=0, r_aus2=13.047, r_fer2=0
13660: t=413.000, cavg*=0.993516, r_mart=163.019, r_aus1=2.18372, r_fer1=0, r_aus2=13.0467, r_fer2=0
13680: t=414.000, cavg*=0.993516, r_mart=163.019, r_aus1=2.18341, r_fer1=0, r_aus2=13.0464, r_fer2=0
13700: t=415.000, cavg*=0.993517, r_mart=163.019, r_aus1=2.1831, r_fer1=0, r_aus2=13.0461, r_fer2=0
13720: t=416.000, cavg*=0.993517, r_mart=163.019, r_aus1=2.18279, r_fer1=0, r_aus2=13.0457, r_fer2=0
13740: t=417.000, cavg*=0.993518, r_mart=163.019, r_aus1=2.18248, r_fer1=0, r_aus2=13.0454, r_fer2=0
13760: t=418.000, cavg*=0.993519, r_mart=163.019, r_aus1=2.18218, r_fer1=0, r_aus2=13.0451, r_fer2=0
13780: t=419.000, cavg*=0.993519, r_mart=163.019, r_aus1=2.18188, r_fer1=0, r_aus2=13.0448, r_fer2=0
13800: t=420.000, cavg*=0.99352, r_mart=163.019, r_aus1=2.18159, r_fer1=0, r_aus2=13.0445, r_fer2=0
13820: t=421.000, cavg*=0.99352, r_mart=163.019, r_aus1=2.1813, r_fer1=0, r_aus2=13.0442, r_fer2=0
13840: t=422.000, cavg*=0.993521, r_mart=163.019, r_aus1=2.18101, r_fer1=0, r_aus2=13.0439, r_fer2=0
13860: t=423.000, cavg*=0.993521, r_mart=163.019, r_aus1=2.18072, r_fer1=0, r_aus2=13.0436, r_fer2=0
13880: t=424.000, cavg*=0.993522, r_mart=163.019, r_aus1=2.18044, r_fer1=0, r_aus2=13.0433, r_fer2=0
13900: t=425.000, cavg*=0.993523, r_mart=163.019, r_aus1=2.18016, r_fer1=0, r_aus2=13.043, r_fer2=0
13920: t=426.000, cavg*=0.993523, r_mart=163.019, r_aus1=2.17988, r_fer1=0, r_aus2=13.0427, r_fer2=0
13940: t=427.000, cavg*=0.993524, r_mart=163.019, r_aus1=2.1796, r_fer1=0, r_aus2=13.0424, r_fer2=0
13960: t=428.000, cavg*=0.993524, r_mart=163.019, r_aus1=2.17933, r_fer1=0, r_aus2=13.0421, r_fer2=0
13980: t=429.000, cavg*=0.993525, r_mart=163.019, r_aus1=2.17906, r_fer1=0, r_aus2=13.0418, r_fer2=0
14000: t=430.000, cavg*=0.993525, r_mart=163.019, r_aus1=2.1788, r_fer1=0, r_aus2=13.0415, r_fer2=0
14020: t=431.000, cavg*=0.993526, r_mart=163.019, r_aus1=2.17853, r_fer1=0, r_aus2=13.0412, r_fer2=0
14040: t=432.000, cavg*=0.993526, r_mart=163.019, r_aus1=2.17827, r_fer1=0, r_aus2=13.041, r_fer2=0
14060: t=433.000, cavg*=0.993527, r_mart=163.019, r_aus1=2.17801, r_fer1=0, r_aus2=13.0407, r_fer2=0
14080: t=434.000, cavg*=0.993527, r_mart=163.019, r_aus1=2.17776, r_fer1=0, r_aus2=13.0404, r_fer2=0
14100: t=435.000, cavg*=0.993528, r_mart=163.019, r_aus1=2.17751, r_fer1=0, r_aus2=13.0401, r_fer2=0
14120: t=436.000, cavg*=0.993528, r_mart=163.019, r_aus1=2.17726, r_fer1=0, r_aus2=13.0399, r_fer2=0
14140: t=437.000, cavg*=0.993529, r_mart=163.019, r_aus1=2.17701, r_fer1=0, r_aus2=13.0396, r_fer2=0
14160: t=438.000, cavg*=0.993529, r_mart=163.019, r_aus1=2.17676, r_fer1=0, r_aus2=13.0393, r_fer2=0
14180: t=439.000, cavg*=0.99353, r_mart=163.019, r_aus1=2.17652, r_fer1=0, r_aus2=13.0391, r_fer2=0
14200: t=440.000, cavg*=0.99353, r_mart=163.019, r_aus1=2.17628, r_fer1=0, r_aus2=13.0388, r_fer2=0
14220: t=441.000, cavg*=0.993531, r_mart=163.019, r_aus1=2.17604, r_fer1=0, r_aus2=13.0386, r_fer2=0
14240: t=442.000, cavg*=0.993531, r_mart=163.019, r_aus1=2.17581, r_fer1=0, r_aus2=13.0383, r_fer2=0
14260: t=443.000, cavg*=0.993532, r_mart=163.019, r_aus1=2.17557, r_fer1=0, r_aus2=13.0381, r_fer2=0
14280: t=444.000, cavg*=0.993532, r_mart=163.019, r_aus1=2.17534, r_fer1=0, r_aus2=13.0378, r_fer2=0
14300: t=445.000, cavg*=0.993532, r_mart=163.019, r_aus1=2.17512, r_fer1=0, r_aus2=13.0376, r_fer2=0
14320: t=446.000, cavg*=0.993533, r_mart=163.019, r_aus1=2.17489, r_fer1=0, r_aus2=13.0373, r_fer2=0
14340: t=447.000, cavg*=0.993533, r_mart=163.019, r_aus1=2.17467, r_fer1=0, r_aus2=13.0371, r_fer2=0
14360: t=448.000, cavg*=0.993534, r_mart=163.019, r_aus1=2.17445, r_fer1=0, r_aus2=13.0369, r_fer2=0
14380: t=449.000, cavg*=0.993534, r_mart=163.019, r_aus1=2.17423, r_fer1=0, r_aus2=13.0366, r_fer2=0
14400: t=450.000, cavg*=0.993535, r_mart=163.019, r_aus1=2.17401, r_fer1=0, r_aus2=13.0364, r_fer2=0
14420: t=451.000, cavg*=0.993535, r_mart=163.019, r_aus1=2.1738, r_fer1=0, r_aus2=13.0362, r_fer2=0
14440: t=452.000, cavg*=0.993535, r_mart=163.019, r_aus1=2.17358, r_fer1=0, r_aus2=13.0359, r_fer2=0
14460: t=453.000, cavg*=0.993536, r_mart=163.019, r_aus1=2.17337, r_fer1=0, r_aus2=13.0357, r_fer2=0
14480: t=454.000, cavg*=0.993536, r_mart=163.019, r_aus1=2.17317, r_fer1=0, r_aus2=13.0355, r_fer2=0
14500: t=455.000, cavg*=0.993537, r_mart=163.019, r_aus1=2.17296, r_fer1=0, r_aus2=13.0353, r_fer2=0
14520: t=456.000, cavg*=0.993537, r_mart=163.019, r_aus1=2.17276, r_fer1=0, r_aus2=13.035, r_fer2=0
14540: t=457.000, cavg*=0.993538, r_mart=163.019, r_aus1=2.17256, r_fer1=0, r_aus2=13.0348, r_fer2=0
14560: t=458.000, cavg*=0.993538, r_mart=163.019, r_aus1=2.17236, r_fer1=0, r_aus2=13.0346, r_fer2=0
14580: t=459.000, cavg*=0.993538, r_mart=163.019, r_aus1=2.17216, r_fer1=0, r_aus2=13.0344, r_fer2=0
14600: t=460.000, cavg*=0.993539, r_mart=163.019, r_aus1=2.17196, r_fer1=0, r_aus2=13.0342, r_fer2=0
14620: t=461.000, cavg*=0.993539, r_mart=163.019, r_aus1=2.17177, r_fer1=0, r_aus2=13.034, r_fer2=0
14640: t=462.000, cavg*=0.993539, r_mart=163.019, r_aus1=2.17158, r_fer1=0, r_aus2=13.0338, r_fer2=0
14660: t=463.000, cavg*=0.99354, r_mart=163.019, r_aus1=2.17139, r_fer1=0, r_aus2=13.0336, r_fer2=0
14680: t=464.000, cavg*=0.99354, r_mart=163.019, r_aus1=2.1712, r_fer1=0, r_aus2=13.0334, r_fer2=0
14700: t=465.000, cavg*=0.993541, r_mart=163.019, r_aus1=2.17102, r_fer1=0, r_aus2=13.0332, r_fer2=0
14720: t=466.000, cavg*=0.993541, r_mart=163.019, r_aus1=2.17083, r_fer1=0, r_aus2=13.033, r_fer2=0
14740: t=467.000, cavg*=0.993541, r_mart=163.019, r_aus1=2.17065, r_fer1=0, r_aus2=13.0328, r_fer2=0
14760: t=468.000, cavg*=0.993542, r_mart=163.019, r_aus1=2.17047, r_fer1=0, r_aus2=13.0326, r_fer2=0
14780: t=469.000, cavg*=0.993542, r_mart=163.019, r_aus1=2.17029, r_fer1=0, r_aus2=13.0324, r_fer2=0
14800: t=470.000, cavg*=0.993542, r_mart=163.019, r_aus1=2.17012, r_fer1=0, r_aus2=13.0322, r_fer2=0
14820: t=471.000, cavg*=0.993543, r_mart=163.019, r_aus1=2.16994, r_fer1=0, r_aus2=13.032, r_fer2=0
14840: t=472.000, cavg*=0.993543, r_mart=163.019, r_aus1=2.16977, r_fer1=0, r_aus2=13.0318, r_fer2=0
14860: t=473.000, cavg*=0.993543, r_mart=163.019, r_aus1=2.1696, r_fer1=0, r_aus2=13.0316, r_fer2=0
14880: t=474.000, cavg*=0.993544, r_mart=163.019, r_aus1=2.16943, r_fer1=0, r_aus2=13.0314, r_fer2=0
14900: t=475.000, cavg*=0.993544, r_mart=163.019, r_aus1=2.16926, r_fer1=0, r_aus2=13.0312, r_fer2=0
14920: t=476.000, cavg*=0.993544, r_mart=163.019, r_aus1=2.1691, r_fer1=0, r_aus2=13.0311, r_fer2=0
14940: t=477.000, cavg*=0.993545, r_mart=163.019, r_aus1=2.16893, r_fer1=0, r_aus2=13.0309, r_fer2=0
14960: t=478.000, cavg*=0.993545, r_mart=163.019, r_aus1=2.16877, r_fer1=0, r_aus2=13.0307, r_fer2=0
14980: t=479.000, cavg*=0.993545, r_mart=163.019, r_aus1=2.16861, r_fer1=0, r_aus2=13.0305, r_fer2=0
15000: t=480.000, cavg*=0.993546, r_mart=163.019, r_aus1=2.16845, r_fer1=0, r_aus2=13.0304, r_fer2=0
15020: t=481.000, cavg*=0.993546, r_mart=163.019, r_aus1=2.16829, r_fer1=0, r_aus2=13.0302, r_fer2=0
15040: t=482.000, cavg*=0.993546, r_mart=163.019, r_aus1=2.16814, r_fer1=0, r_aus2=13.03, r_fer2=0
15060: t=483.000, cavg*=0.993547, r_mart=163.019, r_aus1=2.16798, r_fer1=0, r_aus2=13.0299, r_fer2=0
15080: t=484.000, cavg*=0.993547, r_mart=163.019, r_aus1=2.16783, r_fer1=0, r_aus2=13.0297, r_fer2=0
15100: t=485.000, cavg*=0.993547, r_mart=163.019, r_aus1=2.16768, r_fer1=0, r_aus2=13.0295, r_fer2=0
15120: t=486.000, cavg*=0.993547, r_mart=163.019, r_aus1=2.16753, r_fer1=0, r_aus2=13.0294, r_fer2=0
15140: t=487.000, cavg*=0.993548, r_mart=163.019, r_aus1=2.16738, r_fer1=0, r_aus2=13.0292, r_fer2=0
15160: t=488.000, cavg*=0.993548, r_mart=163.019, r_aus1=2.16724, r_fer1=0, r_aus2=13.029, r_fer2=0
15180: t=489.000, cavg*=0.993548, r_mart=163.019, r_aus1=2.16709, r_fer1=0, r_aus2=13.0289, r_fer2=0
15200: t=490.000, cavg*=0.993549, r_mart=163.019, r_aus1=2.16695, r_fer1=0, r_aus2=13.0287, r_fer2=0
